id_loja,cod,varejista,nlj,tipo,cep,lat_long
291,101177167302592072,RETAILER 6,STORE 23678,STORE TYPE 23,78130,"29.69,-98.07"
292,101386362265195285,RETAILER 7,STORE 18091,STORE TYPE 20,85204,"33.40,-111.79"
293,101543849498530390,RETAILER 1,STORE 11926,STORE TYPE 24,39747,"33.41,-89.55"
294,101670818932285244,RETAILER 1,STORE 07180,STORE TYPE 18,08701,"40.08,-74.20"
295,101948021848355457,RETAILER 6,STORE 02592,STORE TYPE 23,30143,"34.46,-84.43"
296,101989086813010234,RETAILER 4,STORE 10365,STORE TYPE 14,33143,"25.70,-80.30"
297,102417361088891369,RETAILER 6,STORE 04714,STORE TYPE 03,73703,"36.43,-97.97"
298,102681988239106353,RETAILER 1,STORE 28104,STORE TYPE 15,76645,"32.02,-97.13"
299,102785802152780131,RETAILER 6,STORE 33608,STORE TYPE 23,56378,"45.73,-94.99"
300,103985405714365783,RETAILER 1,STORE 13859,STORE TYPE 24,63901,"36.76,-90.46"
301,104580428416533733,RETAILER 7,STORE 28925,STORE TYPE 20,49202,"42.27,-84.41"
302,104874197762493160,RETAILER 1,STORE 07450,STORE TYPE 18,31792,"30.77,-84.04"
303,105092597708214995,RETAILER 7,STORE 26573,STORE TYPE 20,86314,"34.63,-112.31"
304,105735082773021622,RETAILER 1,STORE 34021,STORE TYPE 18,37921,"35.98,-84.00"
305,105937873606452819,RETAILER 1,STORE 16839,STORE TYPE 24,31763,"31.75,-84.14"
306,106701725372469572,RETAILER 1,STORE 17216,STORE TYPE 15,39401,"31.23,-89.27"
307,106905280375752573,RETAILER 1,STORE 06958,STORE TYPE 24,20659,"38.42,-76.73"
308,107579505243477442,RETAILER 1,STORE 05202,STORE TYPE 18,78801,"29.36,-99.90"
309,107949933535236180,RETAILER 1,STORE 11876,STORE TYPE 24,65109,"38.57,-92.28"
310,108187012212515959,RETAILER 7,STORE 04918,STORE TYPE 20,55109,"45.01,-93.03"
311,108224901573868325,RETAILER 1,STORE 07435,STORE TYPE 15,92311,"34.98,-116.96"
312,108373695396524463,RETAILER 4,STORE 01584,STORE TYPE 14,60018,"41.98,-87.89"
313,108528243243971591,RETAILER 1,STORE 05536,STORE TYPE 24,67740,"39.37,-100.37"
314,108610495287884871,RETAILER 6,STORE 24644,STORE TYPE 23,77327,"30.32,-94.92"
315,108736048219666766,RETAILER 6,STORE 20814,STORE TYPE 23,66441,"38.97,-96.80"
316,109491158317072599,RETAILER 4,STORE 10908,STORE TYPE 14,91411,"34.18,-118.46"
317,109564412379732407,RETAILER 1,STORE 33565,STORE TYPE 24,49437,"43.46,-86.38"
318,110123422325892440,RETAILER 1,STORE 33635,STORE TYPE 24,56477,"46.64,-95.00"
319,110492035480420763,RETAILER 6,STORE 06233,STORE TYPE 23,32504,"30.47,-87.19"
320,110586856325570730,RETAILER 1,STORE 22658,STORE TYPE 24,64133,"39.01,-94.46"
321,110740801564326174,RETAILER 1,STORE 24922,STORE TYPE 24,70037,"29.77,-90.08"
322,110776470442601379,RETAILER 1,STORE 31710,STORE TYPE 24,40165,"37.97,-85.67"
323,110827841083139729,RETAILER 1,STORE 32173,STORE TYPE 18,60915,"41.15,-87.86"
324,111037914729229462,RETAILER 1,STORE 07146,STORE TYPE 24,30263,"33.39,-84.86"
325,111561039426729333,RETAILER 1,STORE 31325,STORE TYPE 24,36701,"32.48,-87.05"
326,112210622882051946,RETAILER 6,STORE 02279,STORE TYPE 23,99352,"46.25,-119.29"
327,112385931162803884,RETAILER 1,STORE 13302,STORE TYPE 24,62207,"38.58,-90.12"
328,112470332342798556,RETAILER 1,STORE 29585,STORE TYPE 24,15943,"40.47,-78.84"
329,112570802925913685,RETAILER 1,STORE 21275,STORE TYPE 18,77346,"29.99,-95.18"
330,112912697258458136,RETAILER 1,STORE 31080,STORE TYPE 24,23347,"37.34,-75.98"
331,113035749682933995,RETAILER 1,STORE 27885,STORE TYPE 18,44683,"40.36,-81.33"
332,113153272280656335,RETAILER 4,STORE 17694,STORE TYPE 14,91942,"32.78,-117.02"
333,113234346191021833,RETAILER 1,STORE 33558,STORE TYPE 18,65672,"36.56,-93.22"
334,113309447555466490,RETAILER 6,STORE 29639,STORE TYPE 23,81052,"37.92,-102.64"
335,113512172989108965,RETAILER 1,STORE 30343,STORE TYPE 24,23430,"37.00,-76.66"
336,113733812061124612,RETAILER 4,STORE 16777,STORE TYPE 14,95124,"37.26,-121.92"
337,113908640762939685,RETAILER 7,STORE 29058,STORE TYPE 20,11901,"40.93,-72.65"
338,114432283437182503,RETAILER 1,STORE 26478,STORE TYPE 24,04351,"44.34,-69.86"
339,114449849852738389,RETAILER 1,STORE 34201,STORE TYPE 24,53121,"42.72,-88.53"
340,115357265285067002,RETAILER 7,STORE 09939,STORE TYPE 20,99324,"46.04,-118.39"
341,119653127421457271,RETAILER 6,STORE 05389,STORE TYPE 23,70526,"30.21,-92.38"
342,120927391666269742,RETAILER 1,STORE 33304,STORE TYPE 24,34436,"28.72,-82.30"
343,121844939506279858,RETAILER 1,STORE 08082,STORE TYPE 24,35136,"32.88,-86.29"
344,121846179249204416,RETAILER 6,STORE 17546,STORE TYPE 03,36870,"32.48,-85.12"
345,122112115452577558,RETAILER 1,STORE 16994,STORE TYPE 24,86409,"35.46,-114.02"
346,122183948303612404,RETAILER 1,STORE 06373,STORE TYPE 24,49010,"42.53,-85.87"
347,122628415289036974,RETAILER 6,STORE 07084,STORE TYPE 16,94577,"37.71,-122.17"
348,122944546656291447,RETAILER 1,STORE 24477,STORE TYPE 24,32726,"28.86,-81.68"
349,123999775029951024,RETAILER 1,STORE 01291,STORE TYPE 24,36376,"31.25,-85.27"
350,125065955244603475,RETAILER 1,STORE 07933,STORE TYPE 24,73768,"36.35,-98.29"
351,125413657328995932,RETAILER 1,STORE 30932,STORE TYPE 24,18343,"40.89,-75.11"
352,125576480720599203,RETAILER 6,STORE 21440,STORE TYPE 23,33177,"25.60,-80.40"
353,126560328944648530,RETAILER 1,STORE 29254,STORE TYPE 24,72143,"35.23,-91.74"
354,126729470832984447,RETAILER 1,STORE 19564,STORE TYPE 24,19330,"39.87,-75.91"
355,127157018044732640,RETAILER 1,STORE 26348,STORE TYPE 15,76058,"32.47,-97.42"
356,128154333154873924,RETAILER 1,STORE 16412,STORE TYPE 24,73092,"35.12,-98.10"
357,128481445029863906,RETAILER 6,STORE 05935,STORE TYPE 23,85305,"33.53,-112.26"
358,128716796099634707,RETAILER 6,STORE 23783,STORE TYPE 23,48312,"42.56,-83.01"
359,128793614319672755,RETAILER 1,STORE 03720,STORE TYPE 24,35111,"33.28,-87.09"
360,130481323327237513,RETAILER 7,STORE 23347,STORE TYPE 20,48183,"42.13,-83.22"
361,130541171254646845,RETAILER 6,STORE 29590,STORE TYPE 23,77081,"29.71,-95.48"
362,130631009604540791,RETAILER 7,STORE 11725,STORE TYPE 20,93277,"36.30,-119.37"
363,130870133669211110,RETAILER 4,STORE 33886,STORE TYPE 14,44094,"41.61,-81.38"
364,131062819578113155,RETAILER 6,STORE 19627,STORE TYPE 23,45840,"41.03,-83.65"
365,131969709308901331,RETAILER 6,STORE 07027,STORE TYPE 23,76051,"32.93,-97.07"
366,132106932785592960,RETAILER 6,STORE 29642,STORE TYPE 23,57301,"43.71,-98.05"
367,132224575030399788,RETAILER 6,STORE 14865,STORE TYPE 23,32225,"30.36,-81.51"
368,132420719433159079,RETAILER 7,STORE 19579,STORE TYPE 20,28031,"35.47,-80.90"
369,132426071588525797,RETAILER 6,STORE 01606,STORE TYPE 23,60174,"41.93,-88.30"
370,132633598128428190,RETAILER 6,STORE 19665,STORE TYPE 23,40484,"37.52,-84.67"
371,132753258849006703,RETAILER 4,STORE 26296,STORE TYPE 14,85302,"33.57,-112.18"
372,133149122261575196,RETAILER 1,STORE 23066,STORE TYPE 24,32609,"29.77,-82.28"
373,134107371333274712,RETAILER 1,STORE 07987,STORE TYPE 24,36535,"30.38,-87.73"
374,134974093476032674,RETAILER 1,STORE 19655,STORE TYPE 24,43952,"40.41,-80.67"
375,135244869963919015,RETAILER 1,STORE 32133,STORE TYPE 24,76389,"33.51,-98.46"
376,135598255435528784,RETAILER 1,STORE 27545,STORE TYPE 18,33033,"25.48,-80.41"
377,136168225348976982,RETAILER 1,STORE 28396,STORE TYPE 24,72450,"36.08,-90.52"
378,136545018822366302,RETAILER 4,STORE 05804,STORE TYPE 14,99515,"61.12,-149.89"
379,136592402568057376,RETAILER 1,STORE 27784,STORE TYPE 24,96002,"40.53,-122.32"
380,137071228918119718,RETAILER 1,STORE 25099,STORE TYPE 24,28792,"35.38,-82.37"
381,137430814818305224,RETAILER 6,STORE 30857,STORE TYPE 23,98270,"48.06,-122.15"
382,137474824222052826,RETAILER 6,STORE 18648,STORE TYPE 23,44074,"41.29,-82.23"
383,137553323448499564,RETAILER 6,STORE 14015,STORE TYPE 23,95678,"38.76,-121.29"
384,138244243103602794,RETAILER 1,STORE 26083,STORE TYPE 24,34471,"29.16,-82.13"
385,138468186429125413,RETAILER 6,STORE 32297,STORE TYPE 23,20175,"39.06,-77.60"
386,138605162420819188,RETAILER 1,STORE 26266,STORE TYPE 24,49090,"42.41,-86.21"
387,138739921853823520,RETAILER 6,STORE 26121,STORE TYPE 23,42276,"36.86,-86.88"
388,139742365020378248,RETAILER 1,STORE 06030,STORE TYPE 24,75103,"32.52,-95.88"
389,140212335492192772,RETAILER 1,STORE 02631,STORE TYPE 29,62301,"39.93,-91.39"
390,140341257400439081,RETAILER 1,STORE 18649,STORE TYPE 24,30157,"33.88,-84.87"
391,140638631113615395,RETAILER 1,STORE 29591,STORE TYPE 18,14569,"42.74,-78.17"
392,140877082985480971,RETAILER 1,STORE 22750,STORE TYPE 15,54646,"44.11,-90.10"
393,141118080121510582,RETAILER 1,STORE 29059,STORE TYPE 24,61270,"41.83,-89.96"
394,141258103825336043,RETAILER 1,STORE 30424,STORE TYPE 18,48312,"42.56,-83.01"
395,141364801823090865,RETAILER 1,STORE 01209,STORE TYPE 24,34434,"29.00,-82.44"
396,142382377882152653,RETAILER 1,STORE 01347,STORE TYPE 18,70538,"29.62,-91.55"
397,142403627591359743,RETAILER 4,STORE 25483,STORE TYPE 14,04086,"43.96,-69.96"
398,143509322356076970,RETAILER 4,STORE 24577,STORE TYPE 14,61265,"41.48,-90.49"
399,143633279122678697,RETAILER 7,STORE 25538,STORE TYPE 20,20165,"39.06,-77.39"
400,144194944418230368,RETAILER 4,STORE 24087,STORE TYPE 14,99352,"46.25,-119.29"
401,145225265838210975,RETAILER 1,STORE 14902,STORE TYPE 24,38611,"34.86,-89.68"
402,145482233236498558,RETAILER 1,STORE 30540,STORE TYPE 24,70438,"30.85,-90.11"
403,145580064548554351,RETAILER 6,STORE 22002,STORE TYPE 23,62568,"39.56,-89.29"
404,146288014460298239,RETAILER 1,STORE 10505,STORE TYPE 24,43031,"40.16,-82.67"
405,146356231555308788,RETAILER 1,STORE 18458,STORE TYPE 24,39648,"31.19,-90.38"
406,146697662166716231,RETAILER 1,STORE 11654,STORE TYPE 24,78242,"29.35,-98.61"
407,146819652575576559,RETAILER 1,STORE 12943,STORE TYPE 24,65620,"37.03,-92.95"
408,147248023440417961,RETAILER 6,STORE 16260,STORE TYPE 23,95670,"38.60,-121.28"
409,147381212910662081,RETAILER 7,STORE 22565,STORE TYPE 20,30643,"34.36,-82.91"
410,148864480952713304,RETAILER 6,STORE 03648,STORE TYPE 23,42445,"37.13,-87.85"
411,148907673461780998,RETAILER 1,STORE 05439,STORE TYPE 18,13617,"44.58,-75.14"
412,149468730254294681,RETAILER 6,STORE 17986,STORE TYPE 16,60164,"41.92,-87.90"
413,149692892937079657,RETAILER 6,STORE 20111,STORE TYPE 23,84032,"40.24,-111.12"
414,150127344748734791,RETAILER 6,STORE 11770,STORE TYPE 23,78861,"29.43,-99.15"
415,150650813915204198,RETAILER 6,STORE 19177,STORE TYPE 16,19022,"39.86,-75.34"
416,151005805430966143,RETAILER 7,STORE 29296,STORE TYPE 20,30144,"34.04,-84.59"
417,151705780790407480,RETAILER 1,STORE 02888,STORE TYPE 24,65714,"37.04,-93.32"
418,151982385682186119,RETAILER 1,STORE 23714,STORE TYPE 24,42041,"36.55,-88.88"
419,152063140524423217,RETAILER 1,STORE 20863,STORE TYPE 24,72933,"35.33,-94.01"
420,152219133248636802,RETAILER 1,STORE 06863,STORE TYPE 24,54847,"46.58,-91.40"
421,152314589744542690,RETAILER 6,STORE 21099,STORE TYPE 23,48723,"43.48,-83.39"
422,152767424229379479,RETAILER 1,STORE 23967,STORE TYPE 18,49316,"42.79,-85.55"
423,153683826674535537,RETAILER 7,STORE 25781,STORE TYPE 20,19464,"40.26,-75.62"
424,154644853528725696,RETAILER 6,STORE 31198,STORE TYPE 03,32224,"30.27,-81.47"
425,155157826881476890,RETAILER 6,STORE 12790,STORE TYPE 23,91762,"34.06,-117.67"
426,155318336050119774,RETAILER 1,STORE 22175,STORE TYPE 18,33069,"26.24,-80.16"
427,155509443987869643,RETAILER 1,STORE 02351,STORE TYPE 18,30318,"33.79,-84.45"
428,156324176325020957,RETAILER 7,STORE 17160,STORE TYPE 20,36303,"31.27,-85.40"
429,156675614379388202,RETAILER 1,STORE 27948,STORE TYPE 24,54216,"44.44,-87.57"
430,157200562044132142,RETAILER 1,STORE 13175,STORE TYPE 24,38134,"35.17,-89.86"
431,157217244145520952,RETAILER 1,STORE 26021,STORE TYPE 24,53128,"42.53,-88.33"
432,157654569409200601,RETAILER 6,STORE 10741,STORE TYPE 03,67217,"37.62,-97.36"
433,157817832031025238,RETAILER 1,STORE 18214,STORE TYPE 24,48461,"43.19,-83.21"
434,157910679868419585,RETAILER 4,STORE 22203,STORE TYPE 14,48336,"42.46,-83.35"
435,157936405043753845,RETAILER 1,STORE 14445,STORE TYPE 24,93560,"34.87,-118.34"
436,158090837976242489,RETAILER 1,STORE 09677,STORE TYPE 24,37130,"35.88,-86.32"
437,158399434683174366,RETAILER 1,STORE 25532,STORE TYPE 24,71003,"32.63,-93.03"
438,158465171294246405,RETAILER 1,STORE 16131,STORE TYPE 18,53149,"42.88,-88.34"
439,158639913165692712,RETAILER 1,STORE 26964,STORE TYPE 18,44095,"41.65,-81.44"
440,158992446750912027,RETAILER 6,STORE 28449,STORE TYPE 23,72211,"34.75,-92.42"
441,159044052052112831,RETAILER 1,STORE 06760,STORE TYPE 24,16666,"40.89,-78.32"
442,159713757176369962,RETAILER 7,STORE 10948,STORE TYPE 20,26330,"39.29,-80.22"
443,159725141404430993,RETAILER 7,STORE 09036,STORE TYPE 20,53711,"43.01,-89.41"
444,159982214444798198,RETAILER 1,STORE 03378,STORE TYPE 15,36089,"32.15,-85.70"
445,160385255912098416,RETAILER 6,STORE 09991,STORE TYPE 23,28012,"35.21,-81.04"
446,160714624624472929,RETAILER 4,STORE 23950,STORE TYPE 14,60107,"42.02,-88.18"
447,161319899909688786,RETAILER 1,STORE 05577,STORE TYPE 24,35654,"34.50,-87.63"
448,161442522744216269,RETAILER 1,STORE 34206,STORE TYPE 15,31535,"31.46,-82.87"
449,161689991128067232,RETAILER 1,STORE 18472,STORE TYPE 18,23235,"37.51,-77.56"
450,161856957505670821,RETAILER 1,STORE 12771,STORE TYPE 24,55721,"47.22,-93.68"
451,161929514245272059,RETAILER 7,STORE 22264,STORE TYPE 20,43615,"41.65,-83.67"
452,162044499811391385,RETAILER 1,STORE 30905,STORE TYPE 18,48811,"43.18,-84.85"
453,162256014562746372,RETAILER 1,STORE 32464,STORE TYPE 24,39667,"31.12,-90.13"
454,162485783445747128,RETAILER 4,STORE 21556,STORE TYPE 14,01752,"42.35,-71.55"
455,162753966563476163,RETAILER 4,STORE 31675,STORE TYPE 14,98101,"47.61,-122.34"
456,162756042287174634,RETAILER 6,STORE 21469,STORE TYPE 16,97086,"45.45,-122.53"
457,162920141549793968,RETAILER 6,STORE 15991,STORE TYPE 23,32763,"28.94,-81.30"
458,163834578151550401,RETAILER 1,STORE 01914,STORE TYPE 18,65041,"38.63,-91.49"
459,163975339441517145,RETAILER 1,STORE 15065,STORE TYPE 24,45506,"39.91,-83.84"
460,164120135352719422,RETAILER 4,STORE 09365,STORE TYPE 14,55124,"44.75,-93.20"
461,164144734055764930,RETAILER 1,STORE 33341,STORE TYPE 24,37743,"36.07,-82.86"
462,164192085524593693,RETAILER 1,STORE 27006,STORE TYPE 18,17403,"39.92,-76.71"
463,164530831003090151,RETAILER 1,STORE 20708,STORE TYPE 24,75766,"31.94,-95.26"
464,164777659992889686,RETAILER 1,STORE 22849,STORE TYPE 18,28571,"35.07,-76.69"
465,164792003685436292,RETAILER 6,STORE 25421,STORE TYPE 23,38024,"36.04,-89.38"
466,164834887025041708,RETAILER 6,STORE 21775,STORE TYPE 23,12078,"43.13,-74.34"
467,165137071348744732,RETAILER 1,STORE 15353,STORE TYPE 24,29560,"33.83,-79.74"
468,165240490854352488,RETAILER 4,STORE 31121,STORE TYPE 14,33306,"26.17,-80.11"
469,165367315568963984,RETAILER 6,STORE 07484,STORE TYPE 23,37188,"36.48,-86.68"
470,165657830981515653,RETAILER 1,STORE 27458,STORE TYPE 18,44446,"41.19,-80.75"
471,166023694981956346,RETAILER 1,STORE 04307,STORE TYPE 24,75845,"31.09,-95.08"
472,166065257752824031,RETAILER 7,STORE 32964,STORE TYPE 20,55432,"45.10,-93.25"
473,166091328091786716,RETAILER 1,STORE 22865,STORE TYPE 18,62812,"38.00,-88.92"
474,166283245465129377,RETAILER 1,STORE 31102,STORE TYPE 18,39451,"31.18,-88.62"
475,166489311207136635,RETAILER 7,STORE 09995,STORE TYPE 20,06385,"41.36,-72.16"
476,167331915609997761,RETAILER 1,STORE 23301,STORE TYPE 24,43457,"41.27,-83.43"
477,167375845020049113,RETAILER 6,STORE 10076,STORE TYPE 23,33323,"26.15,-80.32"
478,167696621881215545,RETAILER 1,STORE 26608,STORE TYPE 24,70529,"30.20,-92.16"
479,168090124238120341,RETAILER 1,STORE 31892,STORE TYPE 24,24185,"36.81,-80.27"
480,168248766908938975,RETAILER 6,STORE 15108,STORE TYPE 23,53081,"43.71,-87.73"
481,168297584922942792,RETAILER 6,STORE 16138,STORE TYPE 23,53147,"42.57,-88.46"
482,168457573589007728,RETAILER 4,STORE 13607,STORE TYPE 14,08540,"40.36,-74.66"
483,168707652877258275,RETAILER 1,STORE 03484,STORE TYPE 24,76239,"33.50,-97.53"
484,168884421785809209,RETAILER 4,STORE 17328,STORE TYPE 14,85226,"33.25,-112.01"
485,169619160020038217,RETAILER 1,STORE 28483,STORE TYPE 24,29532,"34.28,-79.87"
486,169706620105460869,RETAILER 1,STORE 11147,STORE TYPE 24,78233,"29.56,-98.36"
487,170109164210914843,RETAILER 7,STORE 27541,STORE TYPE 20,12866,"43.07,-73.74"
488,170786603478939505,RETAILER 1,STORE 21152,STORE TYPE 18,21215,"39.35,-76.68"
489,170826189681007967,RETAILER 7,STORE 15659,STORE TYPE 20,60085,"42.35,-87.87"
490,171073737970957697,RETAILER 6,STORE 21934,STORE TYPE 23,85365,"33.11,-114.13"
491,171220538288524415,RETAILER 1,STORE 30587,STORE TYPE 24,32226,"30.48,-81.51"
492,171364882859046252,RETAILER 1,STORE 12859,STORE TYPE 24,35650,"34.45,-87.31"
493,171711954321050236,RETAILER 1,STORE 03882,STORE TYPE 24,17009,"40.64,-77.57"
494,172318106801917457,RETAILER 7,STORE 01792,STORE TYPE 20,30642,"33.55,-83.19"
495,172328481909682919,RETAILER 1,STORE 20519,STORE TYPE 24,13424,"43.15,-75.37"
496,172330091527912372,RETAILER 1,STORE 31978,STORE TYPE 15,50021,"41.72,-93.57"
497,172415974918308400,RETAILER 4,STORE 31353,STORE TYPE 14,23188,"37.34,-76.76"
498,172605039442527109,RETAILER 6,STORE 19031,STORE TYPE 23,55912,"43.68,-92.99"
499,172791833192510730,RETAILER 7,STORE 00833,STORE TYPE 20,80226,"39.71,-105.09"
500,173818667759412633,RETAILER 7,STORE 06208,STORE TYPE 20,66048,"39.28,-95.00"
501,174230234167442243,RETAILER 1,STORE 22737,STORE TYPE 24,28401,"34.27,-77.96"
502,174391383485560975,RETAILER 1,STORE 19238,STORE TYPE 24,49285,"42.48,-84.21"
503,174521209783887418,RETAILER 6,STORE 28910,STORE TYPE 23,20166,"38.99,-77.46"
504,174923668045714957,RETAILER 1,STORE 04412,STORE TYPE 24,35546,"33.62,-87.54"
505,174972987314979592,RETAILER 1,STORE 06632,STORE TYPE 24,29102,"33.64,-80.19"
506,175255019704438299,RETAILER 6,STORE 23900,STORE TYPE 03,33578,"27.86,-82.35"
507,175523826739864305,RETAILER 7,STORE 01505,STORE TYPE 20,60020,"42.39,-88.17"
508,175550799206576839,RETAILER 6,STORE 12992,STORE TYPE 23,49024,"42.21,-85.62"
509,177256225381134956,RETAILER 6,STORE 05040,STORE TYPE 16,89434,"39.54,-119.65"
510,177339976732732988,RETAILER 7,STORE 30564,STORE TYPE 20,07069,"40.64,-74.44"
511,178111736967444016,RETAILER 1,STORE 21017,STORE TYPE 24,61554,"40.54,-89.62"
512,178246818779661343,RETAILER 1,STORE 05233,STORE TYPE 24,32405,"30.20,-85.67"
513,179883986089648621,RETAILER 4,STORE 10846,STORE TYPE 14,63304,"38.70,-90.67"
514,180227176415958294,RETAILER 6,STORE 19679,STORE TYPE 23,58701,"48.14,-101.33"
515,180830067982774724,RETAILER 4,STORE 21288,STORE TYPE 14,77551,"29.28,-94.83"
516,180883105629116884,RETAILER 6,STORE 10396,STORE TYPE 23,84003,"40.47,-111.68"
517,181054741029183242,RETAILER 1,STORE 32432,STORE TYPE 18,43950,"40.10,-80.92"
518,181847912798551644,RETAILER 1,STORE 01407,STORE TYPE 24,38363,"35.69,-88.11"
519,182197708824834597,RETAILER 1,STORE 22701,STORE TYPE 24,93591,"34.60,-117.82"
520,182651874631602613,RETAILER 1,STORE 08449,STORE TYPE 18,14207,"42.95,-78.90"
521,182717246942682954,RETAILER 1,STORE 34081,STORE TYPE 24,35096,"33.62,-86.11"
522,182765459972438266,RETAILER 1,STORE 03469,STORE TYPE 24,88032,"32.40,-106.82"
523,184161806649409570,RETAILER 1,STORE 06977,STORE TYPE 24,80651,"40.24,-104.81"
524,184778388002271358,RETAILER 1,STORE 21727,STORE TYPE 24,68601,"41.45,-97.40"
525,185180061745111238,RETAILER 1,STORE 24256,STORE TYPE 24,44321,"41.09,-81.65"
526,185222462140949411,RETAILER 1,STORE 28682,STORE TYPE 24,29628,"34.09,-82.56"
527,185362974403464542,RETAILER 1,STORE 25153,STORE TYPE 24,27233,"35.89,-79.70"
528,186158430964467283,RETAILER 1,STORE 11130,STORE TYPE 24,75979,"30.75,-94.39"
529,186432544401469285,RETAILER 1,STORE 32172,STORE TYPE 24,76208,"33.21,-97.06"
530,186534313869223852,RETAILER 1,STORE 18730,STORE TYPE 24,42266,"36.74,-87.36"
531,186701634717164929,RETAILER 1,STORE 16317,STORE TYPE 24,92231,"32.69,-115.54"
532,187052664811333782,RETAILER 1,STORE 34016,STORE TYPE 24,05735,"43.65,-73.16"
533,187615126988197934,RETAILER 4,STORE 29031,STORE TYPE 14,11784,"40.87,-73.04"
534,187663848756980800,RETAILER 1,STORE 33254,STORE TYPE 24,55302,"45.25,-94.12"
535,187946997741550333,RETAILER 6,STORE 15525,STORE TYPE 23,72764,"36.18,-94.06"
536,188087056787335600,RETAILER 6,STORE 28650,STORE TYPE 03,85308,"33.66,-112.18"
537,188247635526577683,RETAILER 7,STORE 27018,STORE TYPE 20,52402,"42.02,-91.66"
538,188896435846853091,RETAILER 4,STORE 26164,STORE TYPE 14,79423,"33.44,-101.86"
539,188911870047330206,RETAILER 4,STORE 32819,STORE TYPE 14,80123,"39.62,-105.07"
540,188958369523483039,RETAILER 1,STORE 14363,STORE TYPE 24,54521,"45.94,-89.29"
541,189467192040400280,RETAILER 1,STORE 24281,STORE TYPE 18,17901,"40.68,-76.28"
542,189973789632036558,RETAILER 7,STORE 33482,STORE TYPE 20,23321,"36.80,-76.42"
543,189993545256618490,RETAILER 6,STORE 22578,STORE TYPE 23,28694,"36.37,-81.47"
544,190605177940505588,RETAILER 7,STORE 12548,STORE TYPE 20,77354,"30.22,-95.65"
545,190818505167304410,RETAILER 1,STORE 33343,STORE TYPE 24,80808,"38.98,-104.31"
546,191126997933665191,RETAILER 7,STORE 24152,STORE TYPE 20,92551,"33.88,-117.22"
547,191521651207412169,RETAILER 1,STORE 27144,STORE TYPE 24,24944,"38.39,-79.78"
548,191626482621390516,RETAILER 1,STORE 34010,STORE TYPE 24,62248,"38.30,-90.00"
549,191785719963160445,RETAILER 1,STORE 11410,STORE TYPE 24,48742,"44.74,-83.44"
550,192516936696792014,RETAILER 1,STORE 09539,STORE TYPE 24,69201,"42.74,-100.57"
551,193400152643087412,RETAILER 1,STORE 01685,STORE TYPE 24,47302,"40.13,-85.38"
552,194628365765576139,RETAILER 1,STORE 10785,STORE TYPE 24,75482,"33.17,-95.61"
553,194712480766834691,RETAILER 1,STORE 03557,STORE TYPE 15,34601,"28.59,-82.35"
554,194810701954255996,RETAILER 1,STORE 25935,STORE TYPE 24,62665,"39.82,-90.53"
555,194843205379968024,RETAILER 6,STORE 03535,STORE TYPE 23,70769,"30.31,-90.94"
556,194871686827177823,RETAILER 7,STORE 24157,STORE TYPE 20,48629,"44.31,-84.78"
557,195067367096348588,RETAILER 1,STORE 31027,STORE TYPE 24,75169,"32.70,-95.99"
558,195340343122078406,RETAILER 1,STORE 13863,STORE TYPE 24,33830,"27.87,-81.81"
559,195831748124887286,RETAILER 7,STORE 21094,STORE TYPE 20,17970,"40.72,-76.19"
560,195937606862441815,RETAILER 1,STORE 13361,STORE TYPE 18,17345,"40.08,-76.75"
